id,lat,lon,name,ref:FR:STIF,FIXME,source:position
StopPoint:Node:3585969822,48.7970103,2.3025733,Rosenberg,27707,,
StopPoint:Node:3585981693,48.7984826,2.293184,Liberté,,,
StopPoint:Node:3585981694,48.798051,2.2953072,Liberté,,,
StopPoint:Node:3585988913,48.8007365,2.2929174,République – Liberté,,,
StopPoint:Node:3585988914,48.7997789,2.2907287,Mairie de Châtillon,,,
StopPoint:Node:3585988916,48.7998143,2.2911176,Mairie de Châtillon,,,
StopPoint:Node:3586004497,48.8091666,2.2985167,Maison Blanche,21820,,
StopPoint:Node:3586004498,48.8088579,2.2982812,Maison Blanche,42049,,
StopPoint:Node:3586517761,48.7928174,2.2801329,Jacquemin,,,
StopPoint:Node:3586517762,48.7914409,2.2786604,Tennis–Général Leclerc,,,
StopPoint:Node:3586517763,48.7932026,2.2723733,Division Leclerc–Fosse-Bazin,,,
StopPoint:Node:3586517764,48.7909656,2.273827,Stade du Panorama,,,
StopPoint:Node:3586517765,48.7903401,2.2909503,Château Sainte-Barbe,,,
StopPoint:Node:3586517766,48.7925347,2.2798969,Jacquemin,,,
StopPoint:Node:3586517767,48.7935136,2.2837646,André Salel,,,
StopPoint:Node:3586517768,48.7915911,2.279339,Tennis–Général Leclerc,,,
StopPoint:Node:3586517769,48.7918474,2.2761766,Léonie Laporte,,,
StopPoint:Node:3586517770,48.7921195,2.2750743,Léonie Laporte,,,
StopPoint:Node:3586530842,48.8198275,2.2794302,Jules Guesde,,,
StopPoint:Node:3586530843,48.8114005,2.2809895,Colonel Fabien,,,
StopPoint:Node:3586530844,48.8225754,2.2823645,Rosier Rouge,,,
StopPoint:Node:3586530845,48.8058668,2.2866882,Félix Faure,,,
StopPoint:Node:3586530846,48.8060046,2.2863932,Félix Faure,,,
StopPoint:Node:3586530847,48.8120972,2.2805939,Colonel Fabien,,,
StopPoint:Node:3586530848,48.8199088,2.2793417,Jules Guesde,,,
StopPoint:Node:3586836172,48.8294366,2.229736,Pont de Sèvres,,,
StopPoint:Node:3586836173,48.8295796,2.2302349,Pont de Sèvres,,,
StopPoint:Node:3586836175,48.829509,2.2299828,Pont de Sèvres,,,
StopPoint:Node:3586879724,48.7828198,2.2671836,L'Escalier,,,
StopPoint:Node:3586919336,48.7720944,2.2512727,Séverine,,,
StopPoint:Node:3586919337,48.7800149,2.2736584,Robinson,,,
StopPoint:Node:3586919338,48.7740264,2.2536411,Léon Blum,,,
StopPoint:Node:3586919339,48.7702471,2.2505136,Cyrano de Bergerac,,,
StopPoint:Node:3586919340,48.7820015,2.2705122,Cité Basse,,,
StopPoint:Node:3586919341,48.7813104,2.2708233,Cité Basse,,,
StopPoint:Node:3586919342,48.7741431,2.2533353,Léon Blum,,,
StopPoint:Node:3586919343,48.7800185,2.2733473,Robinson,,,
StopPoint:Node:3586919344,48.7720343,2.2511305,Séverine,,,
StopPoint:Node:3586919345,48.7697768,2.250578,Cyrano de Bergerac,,,
StopPoint:Node:3586930081,48.8169904,2.2164898,Les Capucins,,,
StopPoint:Node:3587459958,48.8252498,2.2736425,Mairie d'Issy,,,
StopPoint:Node:3587486600,48.8218798,2.2675879,Bourgain – Général Gallieni,,,
StopPoint:Node:3587486601,48.8222162,2.267828,Bourgain – Général Gallieni,,,
StopPoint:Node:3587517110,48.7775219,2.2324778,Petit Clamart–RD906,,,
StopPoint:Node:3587517111,48.7775431,2.2319306,Petit Clamart–RD906,,,
StopPoint:Node:3587560012,48.7981896,2.2676071,Plessis–Piquet,,,
StopPoint:Node:3587560013,48.7837509,2.2458624,Mail de la Plaine,,,
StopPoint:Node:3587560014,48.8015128,2.2653835,Marché,,,
StopPoint:Node:3587560015,48.798277,2.2678954,Plessis–Piquet,,,
StopPoint:Node:3587560017,48.7938112,2.2660863,Cimetière,,,
StopPoint:Node:3587560018,48.7789361,2.2359323,Charles Debry,,,
StopPoint:Node:3587560019,48.7787032,2.234833,Charles Debry,,,
StopPoint:Node:3587560020,48.7802285,2.2385453,Pavé Blanc,,,
StopPoint:Node:3587560021,48.8014051,2.265472,Marché,,,
StopPoint:Node:3587560022,48.7917792,2.2637661,Soleil Levant,,,
StopPoint:Node:3587560023,48.780552,2.239814,Pavé Blanc,,,
StopPoint:Node:3587560024,48.7838517,2.245916,Mail de la Plaine,,,
StopPoint:Node:3587567673,48.8020146,2.2591152,Poste,,,
StopPoint:Node:3587567674,48.8017584,2.2593164,Poste,,,
StopPoint:Node:3587567675,48.8002553,2.260821,Place Hunebelle,,,
StopPoint:Node:3587567676,48.799603,2.2630151,Mairie de Clamart,,,
StopPoint:Node:3587567677,48.8000686,2.2635791,Mairie de Clamart,,,
StopPoint:Node:3587567678,48.8007602,2.260915,Place Hunebelle,,,
StopPoint:Node:3587572125,48.8032548,2.2574978,Place du Garde,,,
StopPoint:Node:3587572126,48.805493,2.2585707,Marquis,,,
StopPoint:Node:3587615403,48.8173858,2.2559877,Chemin des Vignes,,,
StopPoint:Node:3587615404,48.8092062,2.258686,D'Estienne d'Orves,,,
StopPoint:Node:3587615405,48.8191325,2.2588953,Issy RER,,,
StopPoint:Node:3587615406,48.8171827,2.2548398,Chemin des Vignes,,,
StopPoint:Node:3587615407,48.8190407,2.258957,Issy RER,,,
StopPoint:Node:3587615408,48.8080099,2.2587096,D'Estienne d'Orves,,,
StopPoint:Node:3587615410,48.821227,2.2642409,,,,
StopPoint:Node:3587801607,48.834204,2.2601883,Le Jour Se Lève,,,
StopPoint:Node:3587801608,48.8332753,2.2603707,Voie Lactée,,,
StopPoint:Node:3587833491,48.8017022,2.266285,Marché,,,
StopPoint:Node:3587833492,48.810224,2.2694929,Lazare Carnot,,,
StopPoint:Node:3587834993,48.8062813,2.2695278,Pierre Louvrier,,,
StopPoint:Node:3587834994,48.804414,2.2662018,Gabriel Péri,,,
StopPoint:Node:3587834995,48.803991,2.267148,Gabriel Péri,,,
StopPoint:Node:3587834996,48.806578,2.267492,Pierre Louvrier,,,
StopPoint:Node:3587834997,48.8096305,2.2720517,Lazare Carnot,,,
StopPoint:Node:3587835259,48.8141575,2.2774592,Clos Montholon,,,
StopPoint:Node:3587835260,48.813971,2.277062,Clos Montholon,,,
StopPoint:Node:3587845442,48.8166267,2.2802915,Stade,,,
StopPoint:Node:3587845443,48.817584,2.2832419,Rue de Châtillon,,,
StopPoint:Node:3587845444,48.8179213,2.2837864,Rue de Châtillon,,,
StopPoint:Node:3587845445,48.8161922,2.2799321,Stade,,,
StopPoint:Node:3587853062,48.8347124,2.256055,Pierre de Coubertin,,,
StopPoint:Node:3587853063,48.8348643,2.25587,Pierre de Coubertin,,,
StopPoint:Node:3587853064,48.8343258,2.2585361,Abel Gance,,,
StopPoint:Node:3587853065,48.8344423,2.2583188,Abel Gance,,,
StopPoint:Node:3587915077,48.5107441,2.6042351,,,,
StopPoint:Node:3587915081,48.5153052,2.6289061,,,,
StopPoint:Node:3587940804,48.5060955,2.6098784,,,,
StopPoint:Node:3588048751,48.8999202,2.0881193,,,,
StopPoint:Node:3594253385,48.8851497,2.0661277,Basses Auges,,,
StopPoint:Node:3594253386,48.888388,2.0686302,Clos Baron,,,
StopPoint:Node:3594253387,48.8884139,2.0687091,Clos Baron,,,
StopPoint:Node:3594253388,48.8866088,2.0776046,Closeaux,,,
StopPoint:Node:3594253389,48.8857951,2.0719095,Couture,,,
StopPoint:Node:3594253390,48.8867537,2.0696097,Croix Rouge,,,
StopPoint:Node:3594253391,48.8870351,2.0699856,Croix Rouge,,,
StopPoint:Node:3594253392,48.895968,2.098572,Gambetta,,,
StopPoint:Node:3594255110,48.8905805,2.064939,,,,
StopPoint:Node:3594255165,48.8916032,2.0640869,,,,
StopPoint:Node:3594255184,48.8921105,2.0646823,,,,
StopPoint:Node:3594255188,48.8923038,2.0648696,,,,
StopPoint:Node:3594255193,48.8836218,2.0678308,George Sand,,,
StopPoint:Node:3594255194,48.8926197,2.0571444,Guillemote,,,
StopPoint:Node:3594255195,48.892765,2.0570935,Guillemote,,,
StopPoint:Node:3594255196,48.8848617,2.0734581,Lavoir,,,
StopPoint:Node:3594255197,48.8822708,2.07721,Mairie,,,
StopPoint:Node:3594255198,48.8822973,2.0768995,Mairie,,,
StopPoint:Node:3594255199,48.8902379,2.0636341,Mairie,,,
StopPoint:Node:3594255200,48.8906718,2.0645905,Mairie,,,
StopPoint:Node:3594255201,48.8946906,2.0975044,Place Royale,,,
StopPoint:Node:3594255202,48.8854029,2.08999,Planche,,,
StopPoint:Node:3594255203,48.8854704,2.0899813,Planche,,,
StopPoint:Node:3594255204,48.8896205,2.0634777,Poney Club,,,
StopPoint:Node:3594255205,48.8951845,2.0954163,Rue Saint-Louis,,,
StopPoint:Node:3594255206,48.8839726,2.0862433,Rue de Port-Marly,,,
StopPoint:Node:3594255207,48.8841088,2.0865001,Rue de Port-Marly,,,
StopPoint:Node:3594255208,48.8917604,2.0615597,Val Fleuri,,,
StopPoint:Node:3594255209,48.8920193,2.0609959,Val Fleuri,,,
StopPoint:Node:3594255210,48.8824028,2.0820317,Verger,,,
StopPoint:Node:3594255211,48.8824403,2.0819685,Verger,,,
StopPoint:Node:3594255212,48.8865713,2.063494,Victor Hugo,,,
StopPoint:Node:3594255548,48.8856118,2.0936772,,,,
StopPoint:Node:3594255554,48.8856974,2.0939414,,,,
StopPoint:Node:3595675637,48.7280793,2.3599934,,,,
StopPoint:Node:3597266193,48.7793423,2.2800539,Robinson RER,,,
StopPoint:Node:3597266194,48.7801421,2.2777794,Gustave Robin,,,
StopPoint:Node:3597275099,48.7775173,2.2760655,Les Terrasses,,,
StopPoint:Node:3597275100,48.7778479,2.2765805,Les Terrasses,,,
StopPoint:Node:3597275101,48.7764268,2.2741396,Anatole France,,,
StopPoint:Node:3597275102,48.7751682,2.2718008,George Sand,,,
StopPoint:Node:3597275103,48.7763879,2.2742979,Anatole France,,,
StopPoint:Node:3597275104,48.7751965,2.2716935,George Sand,,,
StopPoint:Node:3597287614,48.7704396,2.275521,Jean Jaurès,,,
StopPoint:Node:3597287615,48.7712404,2.2805904,Jean Longuet,,,
StopPoint:Node:3597287616,48.7746521,2.2686492,Chateaubriand,,,
StopPoint:Node:3597287617,48.7699423,2.2721368,Les Coccinelles,,,
StopPoint:Node:3597299898,48.7728597,2.2780235,Marc Sangnier,,,
StopPoint:Node:3597299899,48.772964,2.2810356,Hélène Roederer,,,
StopPoint:Node:3597299901,48.7708551,2.2853298,Châtenay-Malabry - Coulée Verte,,,
StopPoint:Node:3597299903,48.7746733,2.2694994,Chateaubriand,,,
StopPoint:Node:3597299905,48.7708798,2.2849785,Châtenay-Malabry - Coulée Verte,,,
StopPoint:Node:3597299907,48.7700101,2.2805877,Tournelles,,,
StopPoint:Node:3598852913,48.9282445,2.0415792,Ursulines,,,
StopPoint:Node:3599412869,48.8087568,2.3739558,Carnot,,,
StopPoint:Node:3599412870,48.8127926,2.3691284,Cimetière Parisien–Place du Général de Gaulle,,,
StopPoint:Node:3599412871,48.8049288,2.3452695,Lycée Darius Milhaud–Charles Gide,,,
StopPoint:Node:3599637010,48.7625082,2.303964,La Croix de Berny RER,,,
StopPoint:Node:3599637011,48.7628635,2.3052032,La Croix de Berny RER,,,
StopPoint:Node:3599637012,48.7622625,2.3027704,La Croix de Berny RER,,,
StopPoint:Node:3599639018,48.7622607,2.2836488,Carrefour du 19 Mars 1962,,,
StopPoint:Node:3599846010,48.9164331,2.242669,,,,
StopPoint:Node:3601432407,48.7863076,2.3026993,Les Blagis–Gabriel Péri,,,
StopPoint:Node:3601432408,48.792033,2.2991373,Collège Romain Rolland,,,
StopPoint:Node:3601432409,48.7920719,2.298908,Collège Romain Rolland,28149,,
StopPoint:Node:3601432410,48.7861662,2.3115265,Les Bas Coquarts,22873,,
StopPoint:Node:3601432411,48.788534,2.3010495,Rue des Brugnauts,28148,,
StopPoint:Node:3601432412,48.7892022,2.3008513,Rue des Brugnauts,,,
StopPoint:Node:3601759124,48.9176226,2.237459,,,,
StopPoint:Node:3602184838,48.7673811,2.2540171,Lycée de Châtenay-Malabry,,,
StopPoint:Node:3602190245,48.7888988,2.2845379,Les Ormeaux,,,
StopPoint:Node:3603336740,48.766134,2.272489,Jules Verne,,,
StopPoint:Node:3603336741,48.7684747,2.2735672,Docteur Le Savoureux,,,
StopPoint:Node:3603336744,48.7795473,2.2804498,Robinson RER,,,
StopPoint:Node:3603336747,48.7644104,2.2722066,Président Allende,,,
StopPoint:Node:3603336748,48.7735977,2.2767323,Marc Sangnier,,,
StopPoint:Node:3603336749,48.770688,2.2744846,Jean Jaurès,,,
StopPoint:Node:3603336750,48.7661162,2.2553982,Francis de Pressensé,,,
StopPoint:Node:3603336751,48.7645676,2.266347,Général Duval,,,
StopPoint:Node:3603336752,48.7747361,2.2774082,Professeur Einstein,,,
StopPoint:Node:3603403784,48.8082339,2.2884508,Stade,,,
StopPoint:Node:3603403785,48.8221128,2.3140284,Depinoy,,,
StopPoint:Node:3603403786,48.8082168,2.2890075,Stade,,,
StopPoint:Node:3603403787,48.8087303,2.2915836,Jean Mermoz,,,
StopPoint:Node:3603403788,48.8220209,2.3135375,Depinoy,,,
StopPoint:Node:3603818621,48.7631851,2.2825347,Carrefour du 19 Mars 1962,,,
StopPoint:Node:3603818622,48.7628704,2.2825561,Carrefour du 19 Mars 1962,,,
StopPoint:Node:3603819179,48.7729579,2.2807993,Hélène Roederer,,,
StopPoint:Node:3603819180,48.7758639,2.2788413,Édouard Depreux–Roger Salengro,,,
StopPoint:Node:3603819181,48.7669863,2.2795869,Mairie de Châtenay-Malabry,,,
StopPoint:Node:3603819182,48.7705944,2.2806249,Prés Hauts,,,
StopPoint:Node:3603819183,48.7656939,2.2814055,Rue des Vignes,,,
StopPoint:Node:3603819184,48.7759134,2.2785945,Édouard Depreux–Roger Salengro,,,
StopPoint:Node:3603819185,48.7658601,2.2815852,Rue des Vignes,,,
StopPoint:Node:3603819186,48.7673328,2.2798203,Mairie de Châtenay-Malabry,,,
StopPoint:Node:3603819187,48.770331,2.2803111,Prés Hauts,,,
StopPoint:Node:3603845653,48.7718637,2.2539316,Maximilien Robespierre,,,
StopPoint:Node:3603845654,48.7787949,2.2604678,Résistance,,,
StopPoint:Node:3603845655,48.7741246,2.2573594,Moulin Fidel,,,
StopPoint:Node:3603845656,48.7740256,2.2574024,Moulin Fidel,,,
StopPoint:Node:3603873379,48.7900698,2.2705693,Louis Pergaud,,,
StopPoint:Node:3603873380,48.7865196,2.2592263,Rue Gabrielle,,,
StopPoint:Node:3603873381,48.7882532,2.2633864,Rue du Midi,,,
StopPoint:Node:3603877127,48.7988908,2.2843322,Division Leclerc–Brossolette,,,
StopPoint:Node:3603877128,48.7988356,2.2840394,Division Leclerc–Brossolette,,,
StopPoint:Node:3603877129,48.7948566,2.2889746,Pierrelais–Blanchard,,,
StopPoint:Node:3608694704,48.8388613,2.2049535,Parc du Pré Saint-Jean,,,
StopPoint:Node:3608694713,48.838796,2.205329,Parc du Pré Saint-Jean,,,
StopPoint:Node:3609854030,48.7773563,2.1951083,Les Hélices,,,
StopPoint:Node:3609854036,48.7769857,2.2057914,,,,
StopPoint:Node:3609871778,48.7852271,2.2187522,Vélizy 2,,,
StopPoint:Node:3609871780,48.7853791,2.2185108,Vélizy 2,,,
StopPoint:Node:3609871782,48.7852253,2.2188838,Vélizy 2,,,
StopPoint:Node:3609871783,48.7854463,2.2187308,Vélizy 2,,,
StopPoint:Node:3609871784,48.7851759,2.2183472,Vélizy 2,,,
StopPoint:Node:3609871785,48.7851246,2.2189024,Vélizy 2,,,
StopPoint:Node:3610540315,48.7289798,2.2422685,Square Claude Monet,,,
StopPoint:Node:3612590319,48.7994244,2.128133,,,,
StopPoint:Node:3616310946,48.7576129,2.3902941,TVM,,,
StopPoint:Node:3622891898,48.9593747,2.2443852,,,,
StopPoint:Node:3624753853,48.6438294,1.8309838,,,,
StopPoint:Node:3624925735,48.8152091,2.1504635,Résidence la Forêt,4250,,
StopPoint:Node:3625058493,48.9087392,2.1320936,,,,
StopPoint:Node:3625107493,48.3344789,2.7862474,La Croix du Gué,,,
StopPoint:Node:3625918396,48.9436102,2.2097285,,,,
StopPoint:Node:3626447495,48.4660507,2.6969429,,,,
StopPoint:Node:3626447496,48.4670465,2.6912283,,,,
StopPoint:Node:3626622183,48.4650119,2.6996141,,,,
StopPoint:Node:3626683353,48.4642147,2.7020303,Rue de la Presche,,,
StopPoint:Node:3626705877,48.4689537,2.7071257,Place de la République,,,
StopPoint:Node:3626718269,48.4679994,2.7073432,Cité,,,
StopPoint:Node:3635524312,48.336179,2.7902545,Les Merisiers,,,
StopPoint:Node:3635524313,48.3362806,2.7904063,Les Merisiers,,,
StopPoint:Node:3636275188,48.9336818,2.1792358,,,,
StopPoint:Node:3636834173,49.1475137,1.7868205,,,,
StopPoint:Node:3640855249,48.9036678,2.4708535,Pont de Bondy - Avenue de Rosny - Tramway,,,
StopPoint:Node:3640855493,48.8975478,2.4659132,,,,
StopPoint:Node:3640855525,48.9030078,2.4705987,Pont de Bondy - Avenue de Rosny - Tramway,,,
StopPoint:Node:3640855575,48.8986939,2.4708565,Baudin,,,
StopPoint:Node:3640855693,48.9002526,2.4709689,Baudin,,,
StopPoint:Node:3643102341,48.9445722,2.6033116,Grillons,,,
StopPoint:Node:3643102358,48.9446356,2.6034001,Grillons,,,
StopPoint:Node:3643102370,48.9412601,2.604253,Montesquieu,,,
StopPoint:Node:3643102381,48.9410276,2.6042128,Montesquieu,,,
StopPoint:Node:3643103494,48.9481006,2.6028368,Saint-Denis,,,
StopPoint:Node:3643103523,48.9478505,2.6024721,Saint-Denis,,,
StopPoint:Node:3643114157,48.9514708,2.6013387,Marché,,,
StopPoint:Node:3643142523,48.947921,2.5998517,Verdun,,,
StopPoint:Node:3643150746,48.9386373,2.6028398,Centre d'Accueil,,,
StopPoint:Node:3643153272,48.9448189,2.5986661,Lavoisier,,,
StopPoint:Node:3643153273,48.9417201,2.5976657,Berlioz,,,
StopPoint:Node:3643153274,48.9416548,2.5977813,Berlioz,,,
StopPoint:Node:3643153277,48.944891,2.5988515,Lavoisier,,,
StopPoint:Node:3643153903,48.9381702,2.5982453,Deux Départements,,,
StopPoint:Node:3643153904,48.938038,2.598315,Deux Départements,,,
StopPoint:Node:3643164930,48.9360911,2.6085419,Collège Monod,,,
StopPoint:Node:3643164968,48.9361316,2.6089228,Collège Monod,,,
StopPoint:Node:3643164979,48.9362655,2.6076702,,,,
StopPoint:Node:3644458604,48.9377625,2.6358193,Marguerites,,,
StopPoint:Node:3644458911,48.9361316,2.62702,Montzaigle,,,
StopPoint:Node:3644606523,48.9137075,2.6335882,Lagny,,,
StopPoint:Node:3646201459,48.8059777,2.2787434,Collège George Sand,,,
StopPoint:Node:3646206099,48.8830278,2.2382773,,,,
StopPoint:Node:3646681878,48.7967021,2.3218365,M. Bonnet,,,
StopPoint:Node:3647120642,48.7880038,2.3676033,Villejuif–Louis Aragon,,,
StopPoint:Node:3647120643,48.7876776,2.3674508,Villejuif–Louis Aragon,,,
StopPoint:Node:3647120644,48.7869647,2.3673404,Villejuif – Louis Aragon,,,
StopPoint:Node:3647120645,48.7880999,2.36777,Villejuif–Louis Aragon,,,
StopPoint:Node:3647120646,48.7876493,2.3675635,Villejuif–Louis Aragon,,,
StopPoint:Node:3647120647,48.7874178,2.3673355,Villejuif–Louis Aragon,,,
StopPoint:Node:3647120648,48.7874125,2.3674508,Villejuif–Louis Aragon,,,
StopPoint:Node:3647128429,48.7922579,2.3692425,Guynemer–Maxime Gorki,,,
StopPoint:Node:3647128430,48.7928366,2.3664798,Guynemer - Place des Fusillés,,,
StopPoint:Node:3647135393,48.7948023,2.3633578,Groupe Hospitalier Paul Brousse,,,
StopPoint:Node:3647135394,48.7947844,2.3550412,Verdun–Grosménil,29837,,
StopPoint:Node:3647135395,48.7956045,2.3676707,Villejuif–Paul Vaillant-Couturier,,,
StopPoint:Node:3647135396,48.7944469,2.3563125,Verdun–Grosménil,23220,,
StopPoint:Node:3647142078,48.8002795,2.3424365,Quatre Chemins,,,
StopPoint:Node:3647142079,48.7979049,2.3477822,Belvédère,,,
StopPoint:Node:3647142080,48.7978219,2.3476373,Belvédère,,,
StopPoint:Node:3647142081,48.7990728,2.3447942,Quatre Chemins,,,
StopPoint:Node:3647143216,48.8004509,2.3333412,Cité Jardins,,,
StopPoint:Node:3647143217,48.8014738,2.3349371,Robespierre,,,
StopPoint:Node:3647178279,48.8016876,2.2719749,Pierre Corby,,,
StopPoint:Node:3647204880,48.8030426,2.2625201,Trosy,,,
StopPoint:Node:3647204881,48.8065702,2.2549681,Vallée du Bois,,,
StopPoint:Node:3647204882,48.8075897,2.2517349,Hôpital Sainte-Émilie,,,
StopPoint:Node:3647581773,48.8925033,2.2279448,,,,
StopPoint:Node:3647988601,48.8127708,2.3858167,Voltaire,,,
StopPoint:Node:3647988602,48.8127955,2.3860608,Voltaire,,,
StopPoint:Node:3647988603,48.8145088,2.3986162,Insurrection d'Août 1944,,,
StopPoint:Node:3648016675,48.8169454,2.274309,Général de Gaulle,,,
StopPoint:Node:3648016676,48.8154389,2.2769483,Clos Montholon,,,
StopPoint:Node:3648023421,48.8108554,2.2852471,Barbusse–Védrines,,,
StopPoint:Node:3648023422,48.8149832,2.2830047,Louis Girard,,,
StopPoint:Node:3648023423,48.8143889,2.2797802,Clos Montholon,,,
StopPoint:Node:3648023424,48.8088315,2.2905859,Jean Mermoz,,,
StopPoint:Node:3648034380,48.8086035,2.3311051,,,,
StopPoint:Node:3648034381,48.806655,2.3367189,Hôtel de Ville d'Arcueil,,,
StopPoint:Node:3648034382,48.8067113,2.3368876,Hôtel de Ville d'Arcueil,,,
StopPoint:Node:3648043102,48.8123903,2.3705842,Cimetière Parisien – Place du Général de Gaulle,,,
StopPoint:Node:3648043103,48.8086156,2.3735749,Carnot,,,
StopPoint:Node:3648043104,48.8042558,2.3432284,Malleret–Joinville,,,
StopPoint:Node:3649554669,48.8047805,2.1300538,,,,
StopPoint:Node:3654834186,48.9008992,2.316247,Général Leclerc-Victor Hugo,,,
StopPoint:Node:3654834187,48.901031,2.3157,Général Leclerc-Victor Hugo,,,
StopPoint:Node:3655197626,48.8125151,2.3617239,Convention - Fontainebleau,,,
StopPoint:Node:3655197928,48.8047745,2.3640316,Dauphin–Anatole France,,,
StopPoint:Node:3655202725,48.811011,2.3622108,Le Kremlin-Bicêtre - Métro,,,
StopPoint:Node:3655856203,48.9800904,2.2722085,Ermont-Eaubonne,,,
StopPoint:Node:3655863099,48.9776857,2.2713317,Rue de Soisy,,,
StopPoint:Node:3655863100,48.9780051,2.2712734,Rue de Soisy,,,
StopPoint:Node:3655886512,48.9628995,2.2859297,Saint-Gratien Gare,,,
StopPoint:Node:3655919953,48.9213388,2.3059139,Paul Vaillant Couturier,,,
StopPoint:Node:3655919956,48.9119616,2.3118875,Quai de Clichy,,,
StopPoint:Node:3655919958,48.9326392,2.3018139,Rond-Point Pierre Timbaud,,,
StopPoint:Node:3655919959,48.9036334,2.3129868,République François Mitterand,,,
StopPoint:Node:3655926417,48.9777412,2.2713823,Rue de Soisy,,,
StopPoint:Node:3655937196,48.9088497,2.3129895,Cimetière,,,
StopPoint:Node:3655937199,48.9213388,2.3059139,Paul Vaillant Couturier,,,
StopPoint:Node:3655937204,48.9326392,2.3018139,Rond-Point Pierre Timbaud,,,
StopPoint:Node:3655937206,48.905731,2.312864,Villeneuve,,,
StopPoint:Node:3655937207,48.9057356,2.3130022,Villeneuve,,,
StopPoint:Node:3655967460,48.9455854,2.3040533,Dequevauvilliers,,,
StopPoint:Node:3655967461,48.9466555,2.304834,Dequevauvilliers,,,
StopPoint:Node:3655967462,48.9502403,2.3067996,Pont d'Épinay,,,
StopPoint:Node:3655967463,48.9503416,2.3065911,Pont d'Épinay,,,
StopPoint:Node:3655967464,48.9399927,2.3041329,Route du Port,,,
StopPoint:Node:3655967465,48.9404031,2.3034521,Route du Port,,,
StopPoint:Node:3655975311,48.9309719,2.3024878,Moulin de Cage,,,
StopPoint:Node:3655975312,48.9181047,2.3079476,Grésillons - Laurent Cély,,,
StopPoint:Node:3655975314,48.9370373,2.3042154,Les Barbanniers,,,
StopPoint:Node:3655975315,48.9224377,2.3060683,Paul Vaillant Couturier,,,
StopPoint:Node:3655975317,48.9337495,2.3028767,Rond-Point Pierre Timbaud,,,
StopPoint:Node:3655991952,48.9167306,2.3089289,Pierre Boudou,,,
StopPoint:Node:3656809886,48.9659984,2.2837964,Berthie Albrecht,,,
StopPoint:Node:3656809889,48.966064,2.2835606,Berthie Albrecht,,,
StopPoint:Node:3656809890,48.9422653,2.3027643,Champs Fourgons,,,
StopPoint:Node:3656809891,48.9431212,2.3033527,Champs Fourgons,,,
StopPoint:Node:3656809893,48.9081484,2.3128591,Cimetière de Clichy,,,
StopPoint:Node:3656809895,48.971909,2.278749,Cité Jean Moulin,,,
StopPoint:Node:3656809897,48.9720483,2.27958,Cité Jean Moulin,,,
StopPoint:Node:3656809899,48.961213,2.295984,Cygne d'Enghien - Joffre,,,
StopPoint:Node:3656809902,48.961447,2.296093,Cygne d'Enghien - Joffre,,,
StopPoint:Node:3656809903,48.9801026,2.2707817,14 Ermont-Eaubonne RER,,,
StopPoint:Node:3656809904,48.9801238,2.2718025,Ermont-Eaubonne RER,,,
StopPoint:Node:3656809906,48.9684189,2.2850494,Forum,2364,,
StopPoint:Node:3656809907,48.969315,2.2858566,Forum,,,
StopPoint:Node:3656809910,48.9555289,2.3065774,Gilbert Bonnemaison,,,
StopPoint:Node:3656809911,48.9610801,2.2903624,Gros Buisson,,,
StopPoint:Node:3656809914,48.9611045,2.290634,Gros Buisson,,,
StopPoint:Node:3656809915,48.9180909,2.3071655,Grésillons - Laurent Cély,,,
StopPoint:Node:3656809917,48.958025,2.301705,Joffre Cinéma,,,
StopPoint:Node:3656809920,48.9582512,2.3018292,Joffre Cinéma,,,
StopPoint:Node:3656809922,48.9362201,2.3035069,Les Barbanniers,,,
StopPoint:Node:3656809923,48.9301443,2.3018021,Moulin de Cage,,,
StopPoint:Node:3656809924,48.9273373,2.3028582,Parc des Sévines,,,
StopPoint:Node:3656810227,48.927614,2.303471,Parc des Sévines,,,
StopPoint:Node:3656810228,48.9164235,2.3078972,Pierre Boudou,,,
StopPoint:Node:3656810231,48.9034532,2.3128415,République François Mitterand,,,
StopPoint:Node:3656810232,48.9750967,2.2732683,Stade Michel Hidalgo,,,
StopPoint:Node:3656810235,48.933805,2.302499,,,,
StopPoint:Node:3656810239,48.961374,2.294633,,,,
StopPoint:Node:3656810240,48.961455,2.294387,,,,
StopPoint:Node:3656810243,48.971999,2.27954,,,,
StopPoint:Node:3657240642,48.94651,2.1500409,Rue du Mesnil,,,
StopPoint:Node:3657248033,48.9472793,2.1488106,Rue du Mesnil,,,
StopPoint:Node:3658921293,48.9417661,2.727452,,,,
StopPoint:Node:3659419537,48.8751324,2.1910248,Rue des Folies,,,
StopPoint:Node:3659419538,48.8750407,2.1907674,Rue des Folies,,,
StopPoint:Node:3660735390,48.8776475,2.1951761,Fabre d'Églantine,,,
StopPoint:Node:3668993774,48.6465601,2.8598348,Grille du Château,,,
StopPoint:Node:3668993992,48.6454077,2.8627252,,,,
StopPoint:Node:3671630991,48.8471695,2.5407035,Route de Neuilly,,,
StopPoint:Node:3671630993,48.8466735,2.540505,Route de Neuilly,,,
StopPoint:Node:3674506468,48.9091908,2.3983277,Cimetière Parisien,,,
StopPoint:Node:3674998055,48.7949853,2.4253381,Achtarak,,,
StopPoint:Node:3674998056,48.794998,2.4254828,Achtarak,,,
StopPoint:Node:3674998057,48.7902059,2.4259242,Place du Petit Pont,,,
